user_id,age,location
196502,38.0,"decatur, georgia, usa"
197293,26.0,"paradise, newfoundland, canada"
198930,21.0,"mesquite, texas, usa"
198983,29.0,"naperville, illinois, usa"
200583,44.0,"woodstock, ontario, canada"
201475,35.0,"dunlap, california, usa"
202358,52.0,"setbal, portugal"
203213,34.0,"new berlin, wisconsin, usa"
205911,34.0,"dallas, texas, usa"
205980,34.0,"west chester, pennsylvania, usa"
208009,34.0,"spokane, usa"
212142,37.0,"warrenton, virginia, usa"
212432,34.0,"milwaukee, wisconsin, usa"
212539,31.0,"watertown, massachusetts, usa"
212789,34.0,"san francisco, california, usa"
218379,18.0,"auburn, maine, usa"
218638,34.0,"victoria, british columbia, canada"
220277,26.0,"st louis, missouri, usa"
220597,26.0,"toronto, ontario, canada"
221663,37.0,"edmonton, alberta, canada"
223768,34.0,"arlington, texas, usa"
225687,16.0,"glen allen, virginia, usa"
227422,35.0,"savannah, georgia, usa"
228024,24.0,"nepean, ontario, canada"
229064,36.0,"reno, nevada, usa"
229091,34.0,"munich, bavaria, germany"
229313,31.0,"southgate, michigan, usa"
229703,34.0,"south surrey, british columbia, canada"
230700,34.0,"york, pennsylvania, usa"
231827,32.0,"festus, missouri, usa"
232449,34.0,"fairview, west virginia, usa"
232990,26.0,"portland, oregon, usa"
233117,34.0,"didsbury, usa"
234622,44.0,"albuquerque, new mexico, usa"
236587,34.0,"tipton, pennsylvania, usa"
237434,34.0,"bynum, north carolina, usa"
237474,24.0,"montreal, quebec, canada"
239354,34.0,"vernon, michigan, usa"
240795,34.0,"burbank, california, usa"
244293,35.0,"newnan, georgia, usa"
244817,30.0,"louisville, kentucky, usa"
245446,24.0,"seaside, california, usa"
246247,29.0,"akron, ohio, usa"
247664,34.0,"london, ontario, canada"
247878,34.0,"florissant, missouri, usa"
248479,27.0,"hamilton, ontario, canada"
249866,34.0,"toronto, ontario, canada"
250300,34.0,singapore
250353,18.0,"hawthorne, california, usa"
250851,21.0,"springfield, ohio, usa"
257025,26.0,"hamburg, new york, usa"
258121,25.0,"surrey, british columbia, canada"
258334,31.0,"pinckney, michigan, usa"
258717,18.0,"selfkant, nordrheinwestfalen, germany"
262459,34.0,"mountain view, california, usa"
262998,34.0,"melbourne, victoria, australia"
264152,34.0,"boston, massachusetts, usa"
265676,36.0,"sterling, virginia, usa"
265972,34.0,"olympia, washington, usa"
266229,24.0,"kent, washington, usa"
268774,82.0,"fremont, california, usa"
270605,34.0,"bourbonnais, illinois, usa"
273813,34.0,"lynchburg, virginia, usa"
275922,47.0,"groves, texas, usa"
278221,32.0,"oshawa, ontario, canada"
278843,28.0,"pismo beach, california, usa"
25217,34.0,"burnley, england, united kingdom"
125878,34.0,"foxboro, massachusetts, usa"
132582,20.0,"san donato milanese, milano, italy"
133225,28.0,"irvine, california, usa"
255679,24.0,"lagos, usa"
257495,23.0,"montreal, quebec, canada"
69,34.0,"vancouver, british columbia, canada"
238865,50.0,"minneapolis, minnesota, usa"
248805,34.0,"denver, colorado, usa"
3154,34.0,"new york, usa"
16777,30.0,"hummelstown, pennsylvania, usa"
21469,36.0,"ipswich, england, united kingdom"
23699,25.0,"minneapolis, minnesota, usa"
48057,34.0,"toronto, ontario, canada"
58210,23.0,"manchester, england, united kingdom"
68412,19.0,"glasgow, united kingdom"
88212,27.0,"stockholm, sweden"
164096,29.0,"lisboa, portugal"
222716,34.0,"adelaide, south australia, australia"
225411,34.0,"hamilton, ontario, canada"
228889,27.0,"toronto, ontario, canada"
261037,34.0,"manchester, england, united kingdom"
263941,30.0,"epsom, surrey, united kingdom"
272462,34.0,"beachmere, queensland, australia"
276394,29.0,"paso robles, california, usa"
70,44.0,"rochester, new york, usa"
73,34.0,"wentzville, missouri, usa"
23869,34.0,"st peters, missouri, usa"
62966,23.0,"fairfax, virginia, usa"
98547,43.0,"columbia, south carolina, usa"
228206,30.0,"minneapolis, minnesota, usa"
75,37.0,"long beach, california, usa"
7082,34.0,"carlisle, pennsylvania, usa"
7809,34.0,"seattle, washington, usa"
9660,35.0,"albuquerque, new mexico, usa"
21229,34.0,"blairmore, alberta, canada"
21708,44.0,"albuquerque, new mexico, usa"
24140,14.0,"myerstown, pennsylvania, usa"
25850,50.0,"mastic beach, new york, usa"
29177,34.0,"nampa, idaho, usa"
34222,22.0,"denton, texas, usa"
43157,22.0,"windsor, ontario, canada"
43163,21.0,"kalamazoo, michigan, usa"
43486,37.0,"san jose, california, usa"
47861,34.0,"las vegas, nevada, usa"
50547,32.0,"toronto, ontario, canada"
57379,35.0,"louisville, kentucky, usa"
58594,33.0,"baltimore, maryland, usa"
59900,24.0,"lethbridge, alberta, canada"
63891,25.0,"philadelphia, pennsylvania, usa"
72532,34.0,"tewksbury, massachusetts, usa"
74833,35.0,"hamburg, germany"
79736,26.0,"sellersville, pennsylvania, usa"
79939,31.0,"darien, wisconsin, usa"
81015,15.0,"saskatoon, saskatchewan, canada"
83116,34.0,"cambridge, massachusetts, usa"
85426,23.0,"chisholm, minnesota, usa"
92524,42.0,"chicago, illinois, usa"
101731,34.0,"prince george, british columbia, canada"
101882,18.0,"harrodsburg, kentucky, usa"
103526,18.0,"harrodsburg, kentucky, usa"
105160,34.0,"portland, oregon, usa"
110599,34.0,"new westminster, british columbia, canada"
111444,34.0,"washington, dc, usa"
112709,42.0,"stockport, cheshire, england"
122801,38.0,"elm grove, wisconsin, usa"
123215,27.0,"carmichael, california, usa"
124378,29.0,"brooklyn, new york, usa"
132550,34.0,"victoria, british columbia, canada"
135301,23.0,"sarnia, ontario, canada"
139387,30.0,"hamilton, ontario, canada"
140410,26.0,"st louis, missouri, usa"
141954,34.0,"thiensville, wisconsin, usa"
143908,29.0,"edmonton, alberta, canada"
144120,29.0,"toronto, ontario, canada"
148452,34.0,"chicago, illinois, usa"
153525,34.0,"londesborough, ontario, canada"
155913,34.0,"regensburg, bayern, germany"
163059,34.0,"salt lake city, usa"
169252,34.0,"soldotna, alaska, usa"
169979,41.0,"ferndale, washington, usa"
171970,34.0,"elmhurst, illinois, usa"
180865,34.0,"eureka, california, usa"
181507,34.0,"bellingham, washington, usa"
187170,33.0,"chesapeake, virginia, usa"
188799,23.0,"redding, california, usa"
189835,34.0,"honolulu, hawaii, usa"
194543,34.0,"vancouver, british columbia, canada"
197727,16.0,"cobourg, ontario, canada"
202664,58.0,"balga, western australia, australia"
204205,36.0,"norwich, connecticut, usa"
207494,42.0,"huntsville, alabama, usa"
209147,34.0,"sacramento, usa"
210731,32.0,"washington, dc, usa"
210874,26.0,"toronto, ontario, canada"
216829,34.0,"parker, colorado, usa"
218318,34.0,"ottawa, ontario, canada"
222977,42.0,"portland, oregon, usa"
225286,47.0,"lubbock, texas, usa"
226965,47.0,"clemson, south carolina, usa"
227146,34.0,"bethlehem, new hampshire, usa"
228433,34.0,"nanaimo, british columbia, canada"
230699,30.0,"seattle, washington, usa"
231263,27.0,"cornwall, ontario, canada"
231374,20.0,"montreal, quebec, canada"
231393,28.0,"montreal, quebec, canada"
235109,34.0,"melbourne, victoria, australia"
238396,34.0,"soldotna, alaska, usa"
241495,31.0,"grand rapids, michigan, usa"
244593,33.0,"huntsville, alabama, usa"
245281,34.0,"montreal, quebec, canada"
246625,55.0,"rancho santa margarita, california, usa"
249894,34.0,"duncansville, pennsylvania, usa"
249953,34.0,"toronto, ontario, canada"
251580,39.0,"brighton, michigan, usa"
253482,24.0,"vallejo, california, usa"
256384,34.0,"santa ana, california, usa"
258550,38.0,"new orleans, louisiana, usa"
270919,26.0,"madison, wisconsin, usa"
271374,34.0,"seattle, washington, usa"
272504,34.0,"clarkston, michigan, usa"
275276,34.0,"evansville, indiana, usa"
276050,30.0,"beacon, new york, usa"
2375,20.0,"norfolk, virginia, usa"
6563,31.0,"burien, washington, usa"
10447,34.0,"chicago, illinois, usa"
11451,34.0,"millersville, maryland, usa"
11648,60.0,"sacramento, california, usa"
12549,49.0,"fort worth, texas, usa"
16106,44.0,"albany, california, usa"
19422,37.0,"indialantic, florida, usa"
21207,42.0,"friendswood, texas, usa"
22818,28.0,"franklin, pennsylvania, usa"
25601,41.0,"gilbert, arizona, usa"
31987,36.0,"tacoma, washington, usa"
32122,24.0,"south daytona, florida, usa"
36124,34.0,"goodyear, az, usa"
37891,27.0,"walden, new york, usa"
40563,34.0,"indianapolis, indiana, usa"
43321,17.0,"cincinnati, ohio, usa"
44128,61.0,"statesville, north carolina, usa"
44893,34.0,"alexandria, virginia, usa"
46909,31.0,"howell, new jersey, usa"
48764,46.0,"suffolk, virginia, usa"
51386,41.0,"adrian, michigan, usa"
71188,26.0,"los angeles, california, usa"
75498,29.0,"berkeley, california, usa"
79475,37.0,"childersburg, alabama, usa"
79674,43.0,"rossville, georgia, usa"
80404,41.0,"santa rosa, california, usa"
82885,34.0,"fairburn, georgia, usa"
87960,48.0,"yountville, california, usa"
88170,38.0,"charlotte, north carolina, usa"
89014,34.0,"surfside beach, south carolina, usa"
96475,26.0,"vila nova de gaia, porto, portugal"
98097,34.0,"los osos, california, usa"
100115,42.0,"new lenox, illinois, usa"
104311,34.0,"salinas, puerto rico, usa"
107021,45.0,"indianapolis, indiana, usa"
113435,49.0,"bratenahl, ohio, usa"
118471,34.0,"denver, colorado, usa"
119107,30.0,"berkeley, california, usa"
119768,63.0,"somis, california, usa"
125009,43.0,"san diego, california, usa"
135351,23.0,"greenwood, south carolina, usa"
139715,51.0,"madison, connecticut, usa"
145412,60.0,"parsippany, new jersey, usa"
145861,39.0,"rochester, new york, usa"
169964,61.0,"columbia, missouri, usa"
170415,30.0,"tacoma, washington, usa"
171859,34.0,"mississauga, ontario, canada"
174709,37.0,"bellevue, nebraska, usa"
177195,20.0,"bayside, new york, usa"
178458,66.0,"cheriton, usa"
183277,38.0,"asheville, north carolina, usa"
183665,34.0,"millersville, maryland, usa"
192038,34.0,"katy, texas, usa"
194027,63.0,"sechelt, british columbia, canada"
194305,41.0,"wheat ridge, colorado, usa"
195041,51.0,"cameron, illinois, usa"
198620,35.0,"coburg, victoria, australia"
204117,34.0,"doylestown, pennsylvania, usa"
208890,57.0,"yucca valley, california, usa"
210671,34.0,"mckinney, texas, usa"
212991,44.0,"elizabeth city, usa"
215421,57.0,"san francisco, california, usa"
218636,34.0,"aledo, texas, usa"
219223,34.0,"versailles, kentucky, usa"
223145,45.0,"manhattan, illinois, usa"
225939,40.0,"milton, florida, usa"
228641,57.0,"peoria, illinois, usa"
232107,18.0,"cincinnati, ohio, usa"
242788,21.0,"frederick, maryland, usa"
244189,35.0,"onalaska, wisconsin, usa"
247795,38.0,"waverly, tennessee, usa"
255618,30.0,"scottsdale, arizona, usa"
256659,64.0,"tacoma, washington, usa"
263344,17.0,"espoo, uusimaa, finland"
269602,45.0,"harrison, arkansas, usa"
270801,56.0,"boise, idaho, usa"
8487,30.0,"carrollton, texas, usa"
32022,34.0,"shiloh, illinois, usa"
38376,28.0,"hampden, maine, usa"
53392,34.0,"minneapolis, minnesota, usa"
53575,30.0,"watkins glen, new york, usa"
60185,46.0,"newton, iowa, usa"
86336,27.0,"san diego, california, usa"
88103,56.0,"omaha, nebraska, usa"
108379,39.0,"toronto, ontario, canada"
111174,34.0,"austin, texas, usa"
119167,34.0,"charleston, south carolina, usa"
128406,31.0,"columbia, missouri, usa"
129389,34.0,"chattanooga, usa"
132851,43.0,"torrance, california, usa"
143175,28.0,"blythewood, south carolina, usa"
145296,34.0,"winfield, west virginia, usa"
162762,25.0,"cleveland, ohio, usa"
174615,34.0,"toronto, ontario, canada"
183134,34.0,"albuquerque, usa"
184483,41.0,"pittsburgh, pennsylvania, usa"
210420,34.0,"langley, british columbia, canada"
223326,30.0,"climax springs, missouri, usa"
233642,34.0,"missouri city, texas, usa"
237928,34.0,"point pleasant beach, new jersey, usa"
250962,24.0,"vancouver, british columbia, canada"
269439,38.0,"austin, texas, usa"
272980,24.0,"bellerose, new york, usa"
273038,33.0,"providence, rhode island, usa"
278851,33.0,"dallas, texas, usa"
8971,27.0,"berlin, germany"
32914,17.0,"chesterfield, virginia, usa"
42463,34.0,"corvallis, oregon, usa"
43633,25.0,"raleigh, north carolina, usa"
45174,34.0,"seattle, washington, usa"
49422,34.0,"regensburg, bayern, germany"
49845,21.0,"kanata, ontario, canada"
62958,23.0,"redwood city, california, usa"
79441,43.0,"spruce grove, alberta, canada"
80301,34.0,"rocklin, california, usa"
90192,30.0,"albuquerque, new mexico, usa"
96402,36.0,"muncie, indiana, usa"
109577,30.0,"grass valley, california, usa"
115792,29.0,"vancouver, british columbia, canada"
119725,24.0,"wokingham, berkshire, united kingdom"
142005,46.0,"athens, alabama, usa"
156243,40.0,"livorno, toscana, italy"
158363,39.0,"rancho palos verdes, california, usa"
163202,26.0,"los angeles, california, usa"
163683,22.0,"olympia, washington, usa"
164110,60.0,"phoenix, arizona, usa"
165758,34.0,"st catharines, ontario, canada"
167418,29.0,"cayce, south carolina, usa"
169185,41.0,"clearwater, florida, usa"
169887,33.0,"alsea, oregon, usa"
177180,39.0,"akron, ohio, usa"
182939,34.0,"albuquerque, new mexico, usa"
189151,60.0,"albuquerque, new mexico, usa"
192121,34.0,"wexford, pennsylvania, usa"
203955,34.0,"san diego, usa"
229335,34.0,"austin, texas, usa"
230011,34.0,"reading, pennsylvania, usa"
231340,37.0,"arnold, maryland, usa"
246263,20.0,"raleigh, north carolina, usa"
261603,27.0,"san bernardino, california, usa"
267184,32.0,"albuquerque, new mexico, usa"
78,18.0,"oakland, california, usa"
26284,34.0,"new bern, north carolina, usa"
65183,33.0,"cameron park, california, usa"
103630,34.0,"holland patent, new york, usa"
110483,30.0,"fredericton, new brunswick, canada"
135703,32.0,"fredericton, new brunswick, canada"
142623,34.0,"big sky, montana, usa"
147017,34.0,"beverly hills, california, usa"
162855,34.0,"liverpool, england, united kingdom"
165308,33.0,"new berlin, wisconsin, usa"
193814,34.0,"hiawatha, iowa, usa"
229914,16.0,"liverpool, merseyside, united kingdom"
245157,53.0,"santa monica, usa"
264312,16.0,"houston, texas, usa"
269338,23.0,"albuquerque, new mexico, usa"
276463,26.0,"providence, rhode island, usa"
96448,34.0,"albuquerque, new mexico, usa"
107453,18.0,"chunchula, alabama, usa"
81,34.0,"santa cruz, california, usa"
16090,34.0,"kennett square, pennsylvania, usa"
52112,40.0,"wichita, kansas, usa"
64530,26.0,"antelope, california, usa"
90782,34.0,"iowa city, iowa, usa"
105572,34.0,"charlottesville, virginia, usa"
108267,34.0,"mechanicsburg, pennsylvania, usa"
113823,34.0,"norfolk, virginia, usa"
136326,42.0,"shingle springs, california, usa"
198982,34.0,"colchester, england, united kingdom"
223605,34.0,"santa cruz, california, usa"
232262,34.0,"corvallis, oregon, usa"
235173,34.0,singapore
82,34.0,"del mar, california, usa"
83,34.0,"eugene, oregon, usa"
63663,20.0,"mclean, virginia, usa"
155231,51.0,"sparkill, new york, usa"
196577,34.0,"ocean city, washington, usa"
85,41.0,"london, england, united kingdom"
20034,33.0,"basel, baselstadt, switzerland"
50464,42.0,"south, england, united kingdom"
221932,26.0,"glasgow, scotland, united kingdom"
244964,32.0,"basel, baselstadt, switzerland"
253586,38.0,"berlin, germany"
35334,34.0,"sydney, new south wales, australia"
156277,34.0,"london, england, united kingdom"
183753,26.0,"sydney, new south wales, australia"
206794,31.0,"crewe, cheshire, united kingdom"
238652,41.0,"sydney, new south wales, australia"
265925,30.0,"on the whisper of a breeze, everywhere and anywhere"
86,34.0,"los angeles, california, usa"
87,34.0,"richardson, texas, usa"
116816,34.0,"dallas, texas, usa"
121407,36.0,"cranbery township, pennsylvania, usa"
155027,39.0,"tucson, arizona, usa"
270032,34.0,"rowlett, usa"
70999,57.0,"long island, new york, usa"
88,34.0,"fayetteville, georgia, usa"
91,34.0,"toronto/newmarket, usa"
280,34.0,"yakima, washington, usa"
638,20.0,"san diego, california, usa"
1797,34.0,"paris, france"
7651,21.0,"olive branch, mississippi, usa"
8801,24.0,"san francisco, california, usa"
10134,19.0,"herkimer, new york, usa"
11507,34.0,"calgary, alberta, canada"
12966,28.0,singapore
14456,27.0,"edmonton, alberta, canada"
15185,20.0,"santander, cantabria, spain"
18067,33.0,"kajang, selangor, malaysia"
19127,34.0,"chapel hill, north carolina, usa"
19132,17.0,"san lorenzo, california, usa"
20605,34.0,"buffalo, new york, usa"
21155,37.0,"bonn, nordrheinwestfalen, germany"
22521,18.0,"montgomery, alabama, usa"
24427,34.0,"lafayette, new york, usa"
26196,17.0,"fall river, massachusetts, usa"
27349,34.0,"san francisco, california, usa"
29570,24.0,"ljubljana, not available, slovenia"
30081,25.0,"east providence, rhode island, usa"
32179,35.0,"swift current, saskatchewan, canada"
33422,34.0,"new york, usa"
37644,18.0,"sudbury, massachusetts, usa"
41360,20.0,"pembroke, north carolina, usa"
42305,47.0,"ambler, pennsylvania, usa"
44852,39.0,"spring, texas, usa"
46145,43.0,"chardon, ohio, usa"
46341,13.0,"westmount, quebec, canada"
46862,34.0,"bloomington, indiana, usa"
47377,32.0,"portland, oregon, usa"
48355,35.0,"florence, arizona, usa"
50805,34.0,"berkeley, california, usa"
52811,33.0,"rapid river, michigan, usa"
55914,33.0,"los angeles, california, usa"
57765,34.0,"erie, pennsylvania, usa"
59208,43.0,"minneapolis, minnesota, usa"
60517,30.0,"st louis park, minnesota, usa"
61854,34.0,"boulder city, nevada, usa"
62172,19.0,"toronto, ontario, canada"
64111,23.0,"eugene, oregon, usa"
66487,34.0,"tampa, florida, usa"
68128,34.0,"mountain view, california, usa"
68373,20.0,"marquette, michigan, usa"
69661,54.0,"knoxville, tennessee, usa"
72244,34.0,"san carlos, arizona, usa"
74286,23.0,"pampa, texas, usa"
74322,21.0,"galliano, louisiana, usa"
74892,18.0,"toronto, ontario, canada"
75149,36.0,"geneva, illinois, usa"
75322,34.0,"vancouver, british columbia, canada"
75330,21.0,"milo, iowa, usa"
76825,24.0,"honeyville, utah, usa"
77459,34.0,"paramount, california, usa"
77906,34.0,"garden plain, kansas, usa"
78774,46.0,"kln, nordrheinwestfalen, germany"
79215,34.0,"valley center, california, usa"
81121,34.0,"chesterfield, missouri, usa"
81434,34.0,"boise, idaho, usa"
82164,46.0,"oshawa, ontario, canada"
83279,34.0,"san francisco, california, usa"
83587,16.0,"paramount, california, usa"
83971,59.0,"asheville, north carolina, usa"
84289,22.0,"alexandria, virginia, usa"
86290,17.0,"charlottesville, virginia, usa"
89551,29.0,"colorado springs, colorado, usa"
90727,34.0,"rhine, georgia, usa"
90793,30.0,"london, england, united kingdom"
94263,21.0,"union grove, north carolina, usa"
94303,34.0,"bourbonnais, illinois, usa"
95010,34.0,"san jose, california, usa"
